Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Barra da Tijuca;2;1;1;70;3000.0;750.0;150.0;42.86;Apartamento
Apartamento;Barra da Tijuca;3;1;1;100;2600.0;1634.0;183.0;26.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;96;2500.0;850.0;150.0;26.04;Apartamento
Apartamento;São Cristóvão;2;0;0;70;1300.0;250.0;0.0;18.57;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;90;1950.0;715.0;185.0;21.67;Apartamento
Apartamento;Leblon;2;1;1;90;3850.0;1500.0;440.0;42.78;Apartamento
Apartamento;Del Castilho;3;1;1;66;1500.0;590.0;0.0;22.73;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;2600.0;1000.0;800.0;37.68;Apartamento
Apartamento;Ipanema;2;0;1;82;10000.0;900.0;1409.0;121.95;Apartamento
Apartamento;Barra da Tijuca;2;1;1;73;1700.0;1212.0;117.0;23.29;Apartamento
Apartamento;Vila Isabel;2;1;1;62;1650.0;836.0;81.0;26.61;Apartamento
Apartamento;Tijuca;3;0;0;66;1450.0;606.0;21.0;21.97;Apartamento
Apartamento;Tijuca;2;1;0;68;1300.0;440.0;21.0;19.12;Apartamento
Apartamento;Copacabana;2;0;0;90;3500.0;800.0;0.0;38.89;Apartamento
Apartamento;Tijuca;2;0;0;60;1500.0;520.0;20.0;25.0;Apartamento
Apartamento;Ipanema;3;1;0;80;3900.0;1100.0;215.0;48.75;Apartamento
Apartamento;Barra da Tijuca;3;2;2;85;2800.0;953.0;187.0;32.94;Apartamento
Apartamento;Laranjeiras;2;0;0;85;2000.0;814.0;122.0;23.53;Apartamento
Apartamento;Botafogo;2;1;1;92;3600.0;750.0;80.0;39.13;Apartamento
Apartamento;Catete;3;1;1;94;4000.0;1400.0;240.0;42.55;Apartamento
Apartamento;Laranjeiras;2;0;0;85;2600.0;505.0;135.0;30.59;Apartamento
Apartamento;Ipanema;2;1;1;90;3990.0;1000.0;84.0;44.33;Apartamento
Apartamento;Lagoa;2;1;1;95;3800.0;1800.0;300.0;40.0;Apartamento
Apartamento;Lagoa;2;1;1;95;3800.0;1800.0;300.0;40.0;Apartamento
Apartamento;Ipanema;2;2;2;100;12000.0;3000.0;500.0;120.0;Apartamento
Apartamento;Rio Comprido;2;0;0;70;1000.0;469.0;96.0;14.29;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2200.0;780.0;180.0;23.16;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2100.0;753.0;0.0;30.0;Apartamento
Apartamento;Campo Grande;2;0;0;65;600.0;230.0;0.0;9.23;Apartamento
Apartamento;Tijuca;2;0;0;70;1700.0;222.0;25.0;24.29;Apartamento
Apartamento;Tijuca;3;0;0;80;1400.0;825.0;23.0;17.5;Apartamento
Apartamento;Rio Comprido;2;0;0;75;1200.0;460.0;30.0;16.0;Apartamento
Apartamento;Leme;2;0;0;75;2700.0;878.0;0.0;36.0;Apartamento
Apartamento;Lagoa;2;1;1;71;2850.0;1280.0;318.0;40.14;Apartamento
Apartamento;Vila Isabel;1;0;0;60;1700.0;300.0;20.0;28.33;Apartamento
Apartamento;Tijuca;2;1;1;64;2200.0;665.0;66.0;34.38;Apartamento
Apartamento;Flamengo;3;0;1;89;2600.0;590.0;0.0;29.21;Apartamento
Apartamento;Copacabana;2;1;1;75;3700.0;1000.0;110.0;49.33;Apartamento
Apartamento;Botafogo;2;0;0;65;2300.0;470.0;79.0;35.38;Apartamento
Apartamento;Laranjeiras;2;1;1;95;3100.0;890.0;182.0;32.63;Apartamento
Apartamento;Botafogo;2;1;1;67;4000.0;1510.0;289.0;59.7;Apartamento
Apartamento;Laranjeiras;2;0;0;66;2300.0;697.0;0.0;34.85;Apartamento
Apartamento;Maracanã;2;0;0;70;1600.0;280.0;21.0;22.86;Apartamento
Apartamento;Jacarepaguá;3;1;0;92;2400.0;800.0;0.0;26.09;Apartamento
Apartamento;Campo Grande;2;0;0;60;890.0;280.0;0.0;14.83;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;3600.0;900.0;150.0;36.0;Apartamento
Apartamento;Ipanema;2;1;1;100;8000.0;4100.0;500.0;80.0;Apartamento
Apartamento;Botafogo;3;1;0;100;6050.0;1155.0;234.0;60.5;Apartamento
Apartamento;Leblon;1;1;1;70;4500.0;780.0;230.0;64.29;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2300.0;1347.0;0.0;26.14;Apartamento
Apartamento;Jacarepaguá;2;1;1;69;2600.0;960.0;80.0;37.68;Apartamento
Apartamento;Tijuca;2;0;0;65;1500.0;270.0;20.0;23.08;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;85;1700.0;722.0;144.0;20.0;Apartamento
Apartamento;Tijuca;2;0;0;60;1800.0;690.0;81.0;30.0;Apartamento
Apartamento;Ipanema;2;0;1;82;7000.0;900.0;1409.0;85.37;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;65;1800.0;1100.0;1300.0;27.69;Apartamento
Casa de Condomínio;Vargem Grande;3;2;1;65;1100.0;400.0;0.0;16.92;Casa
Casa de Condomínio;Méier;3;1;1;80;1900.0;0.0;0.0;23.75;Casa
Apartamento;Copacabana;2;1960;0;80;1600.0;900.0;100.0;20.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;67;2000.0;600.0;90.0;29.85;Apartamento
Apartamento;Méier;2;0;0;65;1100.0;681.0;0.0;16.92;Apartamento
Apartamento;Botafogo;3;1;1;94;3200.0;1195.0;215.0;34.04;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;0;74;1700.0;850.0;148.0;22.97;Apartamento
Apartamento;Copacabana;2;0;0;74;7000.0;1228.0;120.0;94.59;Apartamento
Apartamento;Copacabana;3;1;0;90;3800.0;1063.0;230.0;42.22;Apartamento
Casa;Campo Grande;3;0;1;90;1150.0;0.0;0.0;12.78;Casa
Apartamento;Humaitá;2;0;0;88;2400.0;730.0;0.0;27.27;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;1700.0;900.0;130.0;21.79;Apartamento
Apartamento;Higienópolis;3;0;0;100;1200.0;180.0;21.0;12.0;Apartamento
Apartamento;Península;2;1;1;80;2600.0;1351.0;0.0;32.5;Apartamento
Apartamento;Leme;3;1;1;100;2200.0;1900.0;170.0;22.0;Apartamento
Apartamento;Pechincha;2;1;0;70;800.0;350.0;0.0;11.43;Apartamento
Apartamento;Grajaú;3;0;0;80;1600.0;600.0;24.0;20.0;Apartamento
Apartamento;Engenho de Dentro;2;1;0;81;1250.0;599.0;13.0;15.43;Apartamento
Apartamento;Pechincha;2;1;1;60;1300.0;482.0;0.0;21.67;Apartamento
Apartamento;Botafogo;2;1;1;80;3200.0;630.0;175.0;40.0;Apartamento
Apartamento;Lins de Vasconcelos;2;1;1;100;1000.0;668.0;67.0;10.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1500.0;730.0;70.0;20.83;Apartamento
Apartamento;Leblon;2;0;0;68;2900.0;686.0;1205.0;42.65;Apartamento
Apartamento;Botafogo;2;0;0;73;2400.0;460.0;46.0;32.88;Apartamento
Apartamento;Tijuca;2;0;0;70;1800.0;220.0;0.0;25.71;Apartamento
Apartamento;Botafogo;3;1;2;85;4230.0;1130.0;260.0;49.76;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;2500.0;665.0;50.0;38.46;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;2300.0;658.0;1780.0;25.56;Apartamento
Apartamento;Botafogo;3;1;1;94;3700.0;1485.0;188.0;39.36;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;1800.0;1130.0;280.0;25.71;Apartamento
Apartamento;Vila Isabel;2;0;0;80;1500.0;494.0;85.0;18.75;Apartamento
Apartamento;Copacabana;2;0;0;96;2500.0;1050.0;340.0;26.04;Apartamento
Apartamento;São Cristóvão;2;0;0;60;1000.0;700.0;30.0;16.67;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;100;2800.0;810.0;0.0;28.0;Apartamento
Apartamento;Tijuca;3;1;1;87;2200.0;850.0;0.0;25.29;Apartamento
Apartamento;Flamengo;2;1;0;90;3700.0;651.0;158.0;41.11;Apartamento
Apartamento;Catete;1;0;0;70;2400.0;500.0;0.0;34.29;Apartamento
Apartamento;Campo Grande;3;1;0;65;1300.0;385.0;0.0;20.0;Apartamento
Apartamento;Tijuca;2;0;0;70;1500.0;589.0;0.0;21.43;Apartamento
Apartamento;Copacabana;3;0;0;75;1600.0;1147.0;131.0;21.33;Apartamento
Apartamento;Méier;2;1;0;70;1000.0;555.0;52.0;14.29;Apartamento
Apartamento;Copacabana;3;1;1;100;8000.0;1050.0;0.0;80.0;Apartamento
Apartamento;Leblon;2;0;0;70;4500.0;450.0;50.0;64.29;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;76;2300.0;700.0;1700.0;30.26;Apartamento
Apartamento;Botafogo;3;2;1;97;4500.0;1548.0;225.0;46.39;Apartamento
Casa;Campo Grande;2;1;0;65;900.0;500.0;0.0;13.85;Casa
Apartamento;Barra da Tijuca;3;2;1;70;1800.0;1015.0;159.0;25.71;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;3300.0;1100.0;0.0;44.59;Apartamento
Apartamento;Vila Valqueire;3;0;0;60;1100.0;200.0;16.0;18.33;Apartamento
Apartamento;Copacabana;3;0;0;90;2900.0;980.0;150.0;32.22;Apartamento
Apartamento;Flamengo;2;1;0;80;2950.0;800.0;120.0;36.88;Apartamento
Apartamento;Leblon;2;0;2;70;5000.0;510.0;200.0;71.43;Apartamento
Apartamento;Barra da Tijuca;3;1;2;80;1700.0;910.0;106.0;21.25;Apartamento
Apartamento;Copacabana;1;0;0;69;2300.0;640.0;92.0;33.33;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;1900.0;1050.0;0.0;27.14;Apartamento
Apartamento;Anil;2;1;0;60;1100.0;430.0;35.0;18.33;Apartamento
Apartamento;Barra da Tijuca;1;1;1;84;2000.0;1300.0;0.0;23.81;Apartamento
Apartamento;Copacabana;3;2;0;93;3900.0;1185.0;0.0;41.94;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;95;1650.0;788.0;163.0;17.37;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1680.0;1250.0;185.0;25.85;Apartamento
Apartamento;Barra da Tijuca;2;0;0;64;1600.0;660.0;50.0;25.0;Apartamento
Casa;Tijuca;2;0;0;71;2300.0;25.0;0.0;32.39;Casa
Apartamento;Vila Isabel;2;1;1;70;1500.0;512.0;88.0;21.43;Apartamento
Apartamento;Gamboa;2;0;0;70;1400.0;250.0;0.0;20.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;3500.0;1398.0;262.0;35.0;Apartamento
Apartamento;Barra da Tijuca;2;1;2;84;2500.0;1547.0;0.0;29.76;Apartamento
Apartamento;Copacabana;3;1;0;100;5000.0;1.0;1.0;50.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;66;1400.0;1046.0;0.0;21.21;Apartamento
Apartamento;Grajaú;3;2;1;100;2200.0;718.0;127.0;22.0;Apartamento
Apartamento;Humaitá;2;1;0;80;3100.0;800.0;90.0;38.75;Apartamento
Apartamento;Campo Grande;2;1;0;70;750.0;330.0;0.0;10.71;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;64;1800.0;650.0;1400.0;28.12;Apartamento
Apartamento;Barra de Guaratiba;2;1;1;74;2200.0;1350.0;142.0;29.73;Apartamento
Apartamento;Cosme Velho;2;1;0;90;2900.0;770.0;1705.0;32.22;Apartamento
Apartamento;Campo Grande;4;1;1;80;1600.0;950.0;0.0;20.0;Apartamento
Apartamento;Grajaú;3;1;0;75;2000.0;600.0;609.0;26.67;Apartamento
Apartamento;Campo Grande;2;1;0;60;700.0;345.0;0.0;11.67;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1300.0;936.0;183.0;16.25;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;71;2800.0;790.0;160.0;39.44;Apartamento
Apartamento;Barra da Tijuca;1;2;1;72;3000.0;1300.0;100.0;41.67;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;0;92;1800.0;628.0;186.0;19.57;Apartamento
Apartamento;Barra da Tijuca;1;2;1;60;3000.0;1000.0;228.0;50.0;Apartamento
Apartamento;Humaitá;2;0;0;66;2500.0;350.0;75.0;37.88;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1600.0;750.0;0.0;17.78;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;3400.0;1492.0;257.0;34.0;Apartamento
Apartamento;Centro;2;1;1;70;2800.0;600.0;150.0;40.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;84;2250.0;1306.0;200.0;26.79;Apartamento
Apartamento;Copacabana;3;1;0;90;4300.0;1175.0;136.0;47.78;Apartamento
Apartamento;Laranjeiras;3;1;0;99;2300.0;768.0;125.0;23.23;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;2400.0;931.0;158.0;32.43;Apartamento
Apartamento;Copacabana;2;1;1;78;4000.0;1049.0;249.0;51.28;Apartamento
Apartamento;Copacabana;1;0;0;70;2500.0;680.0;90.0;35.71;Apartamento
Apartamento;São Cristóvão;2;0;0;65;1300.0;650.0;0.0;20.0;Apartamento
Apartamento;Praça da Bandeira;2;0;0;70;1200.0;680.0;80.0;17.14;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;76;2500.0;700.0;180.0;32.89;Apartamento
Apartamento;Tijuca;2;1;0;80;1800.0;450.0;96.0;22.5;Apartamento
Apartamento;Tijuca;2;0;0;84;1600.0;300.0;0.0;19.05;Apartamento
Apartamento;Ipanema;2;0;0;63;4000.0;732.0;172.0;63.49;Apartamento
Apartamento;Barra da Tijuca;2;1;0;84;2200.0;1425.0;280.0;26.19;Apartamento
Apartamento;Engenho de Dentro;2;1;1;70;1350.0;460.0;0.0;19.29;Apartamento
Apartamento;São Conrado;1;1;1;100;2600.0;1745.0;1200.0;26.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;73;1700.0;650.0;145.0;23.29;Apartamento
Apartamento;Copacabana;2;0;0;85;4000.0;800.0;0.0;47.06;Apartamento
Apartamento;Barra da Tijuca;2;1;0;77;2500.0;700.0;1500.0;32.47;Apartamento
Apartamento;Ipanema;2;1;0;72;3200.0;1500.0;213.0;44.44;Apartamento
Apartamento;Botafogo;3;0;1;84;2400.0;789.0;157.0;28.57;Apartamento
Apartamento;Barra da Tijuca;3;1;2;94;3000.0;832.0;0.0;31.91;Apartamento
Apartamento;Jardim Guanabara;2;1;1;82;3800.0;600.0;0.0;46.34;Apartamento
Apartamento;Barra da Tijuca;2;1;1;66;2500.0;1231.0;201.0;37.88;Apartamento
Apartamento;Ipanema;3;1;0;90;3250.0;1050.0;0.0;36.11;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;89;1700.0;900.0;0.0;19.1;Apartamento
Casa;Ribeira;3;0;0;65;1200.0;0.0;0.0;18.46;Casa
Apartamento;Cascadura;2;1;0;78;700.0;591.0;0.0;8.97;Apartamento
Apartamento;Botafogo;2;0;0;79;2200.0;881.0;110.0;27.85;Apartamento
Apartamento;Gávea;2;1;1;90;5400.0;856.0;1836.0;60.0;Apartamento
Apartamento;Pechincha;2;1;1;74;1200.0;650.0;61.0;16.22;Apartamento
Apartamento;Copacabana;1;1;0;64;2500.0;1035.0;41.0;39.06;Apartamento
Apartamento;Tijuca;3;2;1;90;2500.0;800.0;0.0;27.78;Apartamento
Quitinete;Copacabana;1;0;0;62;1800.0;500.0;112.0;29.03;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2790.0;650.0;129.0;37.2;Apartamento
Apartamento;Ipanema;2;2;2;80;5000.0;2200.0;0.0;62.5;Apartamento
Apartamento;Piedade;3;0;0;61;1000.0;260.0;0.0;16.39;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;80;1500.0;950.0;2849.0;18.75;Apartamento
Apartamento;Leblon;2;0;0;60;3300.0;535.0;933.0;55.0;Apartamento
Apartamento;Tijuca;2;1;0;70;1300.0;630.0;20.0;18.57;Apartamento
Apartamento;Maracanã;2;0;0;65;1000.0;463.0;14.0;15.38;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;81;1800.0;900.0;134.0;22.22;Apartamento
Apartamento;Tijuca;2;0;0;65;1600.0;780.0;0.0;24.62;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;2;90;1400.0;900.0;160.0;15.56;Apartamento
Apartamento;Leblon;2;1;2;90;7000.0;1900.0;4870.0;77.78;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;1500.0;909.0;1120.0;20.83;Apartamento
Apartamento;Tijuca;3;1;0;90;2200.0;600.0;83.0;24.44;Apartamento
Apartamento;Tijuca;2;0;0;70;1500.0;705.0;62.0;21.43;Apartamento
Apartamento;Pechincha;2;1;1;62;1600.0;560.0;0.0;25.81;Apartamento
Apartamento;Laranjeiras;2;1;0;90;4000.0;1870.0;256.0;44.44;Apartamento
Apartamento;Copacabana;1;0;0;64;2500.0;560.0;25.0;39.06;Apartamento
Casa;Bonsucesso;2;0;0;72;2000.0;0.0;0.0;27.78;Casa
Apartamento;Rio Comprido;2;1;0;90;2300.0;778.0;71.0;25.56;Apartamento
Apartamento;Itanhangá;2;1;0;60;900.0;360.0;0.0;15.0;Apartamento
Apartamento;Braz de Pina;2;2;1;90;1800.0;630.0;0.0;20.0;Apartamento
Apartamento;Leblon;2;1;0;78;3000.0;880.0;210.0;38.46;Apartamento
Apartamento;Tijuca;2;1;0;73;1700.0;500.0;0.0;23.29;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1600.0;988.0;180.0;17.78;Apartamento
Apartamento;Andaraí;1;0;0;70;1300.0;30.0;0.0;18.57;Apartamento
Apartamento;Vila Isabel;2;0;0;60;1400.0;694.0;20.0;23.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1280.0;170.0;43.75;Apartamento
Casa de Condomínio;Méier;2;1;0;70;1200.0;180.0;0.0;17.14;Casa
Casa de Vila;Méier;2;1;1;65;1800.0;0.0;0.0;27.69;Casa
Apartamento;Barra da Tijuca;3;2;1;84;1600.0;750.0;0.0;19.05;Apartamento
Apartamento;Jardim Botânico;3;0;0;90;3000.0;295.0;200.0;33.33;Apartamento
Apartamento;Maria da Graça;2;1;0;70;1280.0;150.0;11.0;18.29;Apartamento
Apartamento;Ipanema;3;0;0;80;3500.0;653.0;0.0;43.75;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;2200.0;1050.0;1000.0;28.21;Apartamento
Apartamento;Jardim Guanabara;2;1;0;67;1500.0;700.0;115.0;22.39;Apartamento
Apartamento;Tijuca;2;1;1;85;1800.0;848.0;107.0;21.18;Apartamento
Apartamento;Piedade;2;1;0;68;1300.0;400.0;150.0;19.12;Apartamento
Apartamento;Copacabana;3;1;1;80;3500.0;1440.0;0.0;43.75;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2500.0;1213.0;112.0;31.25;Apartamento
Apartamento;Tijuca;2;1;0;73;1800.0;630.0;0.0;24.66;Apartamento
Apartamento;Botafogo;2;1;1;86;2900.0;950.0;0.0;33.72;Apartamento
Apartamento;Vaz Lobo;2;1;0;60;850.0;309.0;0.0;14.17;Apartamento
Apartamento;Rio Comprido;2;1;0;71;940.0;550.0;14.0;13.24;Apartamento
Apartamento;Botafogo;2;1;1;70;2700.0;834.0;98.0;38.57;Apartamento
Apartamento;Botafogo;2;1;1;90;3000.0;826.0;180.0;33.33;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;100;2000.0;850.0;180.0;20.0;Apartamento
Apartamento;Laranjeiras;2;1;0;70;2000.0;700.0;143.0;28.57;Apartamento
Apartamento;Copacabana;2;1;1;70;2500.0;750.0;110.0;35.71;Apartamento
Casa de Vila;São Francisco Xavier;3;0;1;80;1200.0;0.0;17.0;15.0;Casa
Apartamento;Gávea;2;0;0;80;2700.0;637.0;130.0;33.75;Apartamento
Apartamento;Barra da Tijuca;2;1;0;91;2000.0;1100.0;0.0;21.98;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;73;1600.0;800.0;152.0;21.92;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1800.0;425.0;100.0;20.0;Apartamento
Apartamento;Botafogo;2;1;1;79;4310.0;1100.0;188.0;54.56;Apartamento
Apartamento;Campo Grande;2;1;1;64;1700.0;605.0;0.0;26.56;Apartamento
Apartamento;Copacabana;3;0;0;100;9000.0;3895.0;4500.0;90.0;Apartamento
Apartamento;Humaitá;3;1;1;90;2850.0;1160.0;260.0;31.67;Apartamento
Apartamento;Laranjeiras;2;0;0;70;2500.0;700.0;120.0;35.71;Apartamento
Apartamento;Tijuca;2;0;0;65;1550.0;489.0;61.0;23.85;Apartamento
Casa de Vila;Tijuca;2;0;0;73;2500.0;25.0;64.0;34.25;Casa
Apartamento;Botafogo;2;0;0;63;2400.0;756.0;114.0;38.1;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;1600.0;955.0;1734.0;22.22;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;68;1300.0;611.0;61.0;19.12;Apartamento
Apartamento;Rio Comprido;3;0;0;98;2000.0;600.0;30.0;20.41;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;80;1800.0;400.0;0.0;22.5;Apartamento
Apartamento;Lagoa;2;1;1;100;4000.0;1020.0;0.0;40.0;Apartamento
Casa;Vila da Penha;2;0;0;70;1200.0;0.0;0.0;17.14;Casa
Apartamento;Recreio dos Bandeirantes;3;1;2;80;1700.0;890.0;185.0;21.25;Apartamento
Casa;Andaraí;2;1;0;80;1580.0;0.0;30.0;19.75;Casa
Apartamento;Barra da Tijuca;3;1;1;75;1700.0;760.0;0.0;22.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2600.0;750.0;750.0;32.5;Apartamento
Apartamento;Tijuca;2;0;0;70;1200.0;900.0;82.0;17.14;Apartamento
Apartamento;Tijuca;2;1;0;61;1800.0;740.0;0.0;29.51;Apartamento
Apartamento;Tijuca;3;1;0;80;1900.0;646.0;40.0;23.75;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;78;1900.0;550.0;0.0;24.36;Apartamento
Apartamento;Tauá;3;1;1;100;1600.0;250.0;100.0;16.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;84;1800.0;850.0;150.0;21.43;Apartamento
Casa de Vila;Engenho Novo;3;1;0;64;1760.0;50.0;0.0;27.5;Casa
Apartamento;Pechincha;3;1;0;79;1300.0;700.0;90.0;16.46;Apartamento
Apartamento;Barra da Tijuca;1;2;0;78;2200.0;406.0;95.0;28.21;Apartamento
Apartamento;Jacarepaguá;3;1;2;98;3500.0;600.0;0.0;35.71;Apartamento
Apartamento;Rio Comprido;2;1;1;89;2100.0;530.0;90.0;23.6;Apartamento
Apartamento;Maracanã;2;1;1;80;2000.0;750.0;80.0;25.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;79;1300.0;1942.0;240.0;16.46;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;2600.0;1550.0;0.0;26.0;Apartamento
Apartamento;Lagoa;2;1;1;80;4800.0;920.0;310.0;60.0;Apartamento
Apartamento;Botafogo;2;1;1;84;4230.0;1150.0;202.0;50.36;Apartamento
Apartamento;Penha Circular;2;0;0;60;990.0;120.0;0.0;16.5;Apartamento
Apartamento;Camorim;3;2;1;74;1500.0;650.0;0.0;20.27;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1600.0;513.0;94.0;22.86;Apartamento
Apartamento;Leblon;2;0;0;70;2500.0;694.0;191.0;35.71;Apartamento
Apartamento;São Francisco Xavier;2;0;0;63;1000.0;355.0;17.0;15.87;Apartamento
Apartamento;Laranjeiras;2;0;0;61;2200.0;800.0;70.0;36.07;Apartamento
Apartamento;Ipanema;2;1;0;85;5000.0;1500.0;170.0;58.82;Apartamento
Apartamento;Botafogo;3;1;1;78;4310.0;1100.0;243.0;55.26;Apartamento
Apartamento;Taquara;2;1;1;78;1800.0;736.0;115.0;23.08;Apartamento
Apartamento;Campo Grande;2;1;1;80;1000.0;400.0;0.0;12.5;Apartamento
Apartamento;Leme;2;1;0;70;3800.0;1120.0;25.0;54.29;Apartamento
Apartamento;Tijuca;2;1;1;87;1800.0;989.0;185.0;20.69;Apartamento
Apartamento;Taquara;3;1;1;72;1500.0;550.0;0.0;20.83;Apartamento
Apartamento;Barra da Tijuca;2;2;0;78;2500.0;700.0;150.0;32.05;Apartamento
Apartamento;Lagoa;2;1;1;80;2800.0;724.0;203.0;35.0;Apartamento
Apartamento;São Conrado;2;1;1;78;2200.0;997.0;201.0;28.21;Apartamento
Casa;Campo Grande;2;1;2;80;950.0;0.0;0.0;11.88;Casa
Apartamento;Engenho Novo;2;1;1;80;1100.0;480.0;70.0;13.75;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;3000.0;1317.0;0.0;43.48;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;63;1800.0;945.0;138.0;28.57;Apartamento
Casa;Jardim Guanabara;2;0;0;100;900.0;0.0;0.0;9.0;Casa
Casa;Campo Grande;2;2;0;80;1000.0;0.0;0.0;12.5;Casa
Apartamento;Copacabana;2;1;1;75;3000.0;900.0;149.0;40.0;Apartamento
Apartamento;Tijuca;2;1;0;80;2000.0;650.0;124.0;25.0;Apartamento
Apartamento;Tijuca;2;0;0;65;1570.0;550.0;16.0;24.15;Apartamento
Apartamento;Vila da Penha;1;1;0;65;1000.0;369.0;0.0;15.38;Apartamento
Apartamento;Lagoa;3;2;1;88;4100.0;1087.0;0.0;46.59;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;4000.0;1200.0;266.0;40.0;Apartamento
Apartamento;Tijuca;2;1;0;88;1200.0;640.0;0.0;13.64;Apartamento
Apartamento;Rio Comprido;2;1;0;81;700.0;885.0;89.0;8.64;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;2;95;1800.0;1250.0;0.0;18.95;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;2000.0;613.0;125.0;28.99;Apartamento
Apartamento;Barra da Tijuca;2;1;1;87;2000.0;1100.0;120.0;22.99;Apartamento
Apartamento;Ipanema;2;0;0;90;2700.0;1578.0;244.0;30.0;Apartamento
Apartamento;Tijuca;2;1;0;85;1850.0;440.0;48.0;21.76;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;700.0;100.0;24.62;Apartamento
Apartamento;Todos os Santos;2;1;0;62;990.0;492.0;0.0;15.97;Apartamento
Apartamento;Vila Isabel;2;1;0;60;1800.0;754.0;23.0;30.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;97;2000.0;658.0;105.0;20.62;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;75;1700.0;1020.0;170.0;22.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;2000.0;800.0;62.0;27.78;Apartamento
Apartamento;Tijuca;3;1;0;85;2500.0;650.0;83.0;29.41;Apartamento
Apartamento;Vila da Penha;2;1;1;70;1800.0;520.0;121.0;25.71;Apartamento
Apartamento;Méier;1;0;0;60;900.0;283.0;17.0;15.0;Apartamento
Apartamento;Copacabana;2;0;0;70;2500.0;700.0;90.0;35.71;Apartamento
Apartamento;Barra da Tijuca;2;1;0;66;2050.0;1050.0;190.0;31.06;Apartamento
